date,initial_leverage,common_factor_change,idiosyncratic_change,common_factor_component,idiosyncratic_component,market_leverage,reconstructed_market_leverage,reconstruction_error,common_factor_index,idiosyncratic_component_index,n_banks
2010-01-19,26.16177426,-0.07062310,-0.02266876,-6.61116266,-1.40942200,18.14118960,18.14118960,0.00000000,-1.37285605,-1.45301474,15
2010-01-20,26.16177426,0.24819956,0.06423736,-6.36296310,-1.34518464,18.45362653,18.45362653,0.00000000,-1.32131560,-1.38679055,15
2010-01-21,26.16177426,0.62795072,0.06108890,-5.73501238,-1.28409574,19.14266614,19.14266614,-0.00000000,-1.19091707,-1.32381220,15
2010-01-22,26.16177426,0.41603333,-0.00605103,-5.31897905,-1.29014677,19.55264844,19.55264844,0.00000000,-1.10452472,-1.33005039,15
2010-01-25,26.16177426,-0.02782967,0.04141894,-5.34680872,-1.24872782,19.56623772,19.56623772,0.00000000,-1.11030375,-1.28735038,15
2010-01-26,26.16177426,0.08835564,0.07294264,-5.25845307,-1.17578518,19.72753601,19.72753601,-0.00000000,-1.09195606,-1.21215165,15
2010-01-27,26.16177426,0.07625966,-0.02584505,-5.18219342,-1.20163024,19.77795061,19.77795061,0.00000000,-1.07612018,-1.23879608,15
2010-01-28,26.16177426,0.15150417,-0.08799036,-5.03068924,-1.28962060,19.84146442,19.84146442,-0.00000000,-1.04465924,-1.32950794,15
2010-01-29,26.16177426,-0.14382337,0.06899920,-5.17451261,-1.22062139,19.76664026,19.76664026,0.00000000,-1.07452521,-1.25837463,15
2010-02-01,26.16177426,-0.25284509,-0.02408727,-5.42735770,-1.24470867,19.48970790,19.48970790,-0.00000000,-1.12703033,-1.28320691,15
2010-02-02,26.16177426,-0.20452357,0.00069698,-5.63188127,-1.24401169,19.28588131,19.28588131,-0.00000000,-1.16950114,-1.28248837,15
2010-02-03,26.16177426,0.35316270,-0.05453487,-5.27871857,-1.29854656,19.58450913,19.58450913,0.00000000,-1.09616433,-1.33870998,15
2010-02-04,26.16177426,0.84635414,0.04956201,-4.43236443,-1.24898455,20.48042528,20.48042528,0.00000000,-0.92041274,-1.28761504,15
2010-02-05,26.16177426,0.49592174,0.06053283,-3.93644269,-1.18845171,21.03687986,21.03687986,0.00000000,-0.81743098,-1.22520995,15
2010-02-08,26.16177426,-0.00497129,0.05321592,-3.94141398,-1.13523579,21.08512449,21.08512449,0.00000000,-0.81846330,-1.17034809,15
2010-02-09,26.16177426,-0.24352570,-0.05747638,-4.18493968,-1.19271217,20.78412242,20.78412242,-0.00000000,-0.86903319,-1.22960218,15
2010-02-10,26.16177426,-0.43623584,-0.01557932,-4.62117552,-1.20829150,20.33230725,20.33230725,0.00000000,-0.95962073,-1.24566337,15
2010-02-11,26.16177426,0.30960829,-0.04834456,-4.31156723,-1.25663606,20.59357098,20.59357098,0.00000000,-0.89532832,-1.29550321,15
2010-02-12,26.16177426,0.32054306,-0.01377511,-3.99102417,-1.27041117,20.90033893,20.90033893,-0.00000000,-0.82876522,-1.30970437,15
2010-02-16,26.16177426,-0.60214203,0.01231517,-4.59316620,-1.25809599,20.31051207,20.31051207,0.00000000,-0.95380440,-1.29700830,15
2010-02-17,26.16177426,-0.40197579,-0.00801945,-4.99514199,-1.26611544,19.90051683,19.90051683,-0.00000000,-1.03727759,-1.30527578,15
2010-02-18,26.16177426,0.17053137,-0.01721123,-4.82461062,-1.28332667,20.05383698,20.05383698,0.00000000,-1.00186551,-1.32301935,15
2010-02-19,26.16177426,-0.19239652,0.09405367,-5.01700714,-1.18927300,19.95549412,19.95549412,0.00000000,-1.04181805,-1.22605664,15
2010-02-22,26.16177426,-0.20996632,-0.06127080,-5.22697346,-1.25054380,19.68425700,19.68425700,0.00000000,-1.08541909,-1.28922252,15
2010-02-23,26.16177426,0.43263604,-0.02041900,-4.79433742,-1.27096281,20.09647404,20.09647404,0.00000000,-0.99557906,-1.31027308,15
2010-02-24,26.16177426,-0.21509605,0.01139062,-5.00943347,-1.25957219,19.89276860,19.89276860,0.00000000,-1.04024532,-1.29853015,15
2010-02-25,26.16177426,0.20449918,0.02102914,-4.80493429,-1.23854305,20.11829693,20.11829693,0.00000000,-0.99777958,-1.27685059,15
2010-02-26,26.16177426,-0.35747588,-0.05710169,-5.16241016,-1.29564474,19.70371936,19.70371936,0.00000000,-1.07201205,-1.33571841,15
2010-03-01,26.16177426,-0.13751178,-0.08812353,-5.29992194,-1.38376826,19.47808406,19.47808406,-0.00000000,-1.10056737,-1.42656755,15
2010-03-02,26.16177426,-0.21859302,-0.00634375,-5.51851497,-1.39011201,19.25314728,19.25314728,0.00000000,-1.14595980,-1.43310751,15
2010-03-03,26.16177426,-0.11457571,0.01804185,-5.63309068,-1.37207017,19.15661342,19.15661342,-0.00000000,-1.16975228,-1.41450764,15
2010-03-04,26.16177426,-0.05412332,0.05243031,-5.68721400,-1.31963986,19.15492040,19.15492040,0.00000000,-1.18099138,-1.36045569,15
2010-03-05,26.16177426,-0.46690676,-0.03044427,-6.15412076,-1.35008413,18.65756938,18.65756938,0.00000000,-1.27794797,-1.39184158,15
2010-03-08,26.16177426,-0.07953516,-0.02575878,-6.23365592,-1.37584291,18.55227544,18.55227544,0.00000000,-1.29446403,-1.41839706,15
2010-03-09,26.16177426,-0.06078160,0.04514996,-6.29443752,-1.33069294,18.53664380,18.53664380,0.00000000,-1.30708577,-1.37185064,15
2010-03-10,26.16177426,-0.37247012,0.00875191,-6.66690764,-1.32194103,18.17292559,18.17292559,0.00000000,-1.38443190,-1.36282803,15
2010-03-11,26.16177426,-0.08892229,0.03952338,-6.75582992,-1.28241765,18.12352669,18.12352669,-0.00000000,-1.40289726,-1.32208221,15
2010-03-12,26.16177426,0.08073525,-0.03090995,-6.67509467,-1.31332760,18.17335199,18.17335199,0.00000000,-1.38613200,-1.35394819,15
2010-03-15,26.16177426,0.23432703,0.00752430,-6.44076764,-1.30580330,18.41520333,18.41520333,0.00000000,-1.33747228,-1.34619117,15
2010-03-16,26.16177426,-0.39432088,0.03138056,-6.83508851,-1.27442275,18.05226300,18.05226300,-0.00000000,-1.41935588,-1.31384003,15
2010-03-17,26.16177426,-0.13890352,-0.03246212,-6.97399204,-1.30688487,17.88089736,17.88089736,-0.00000000,-1.44820021,-1.34730619,15
2010-03-18,26.16177426,0.15273187,-0.01301806,-6.82126017,-1.31990293,18.02061116,18.02061116,-0.00000000,-1.41648433,-1.36072689,15
2010-03-19,26.16177426,-0.00775032,-0.02068416,-6.82901049,-1.34058709,17.99217668,17.99217668,-0.00000000,-1.41809374,-1.38205080,15
2010-03-22,26.16177426,-0.09040599,0.05415046,-6.91941648,-1.28643663,17.95592115,17.95592115,0.00000000,-1.43686720,-1.32622550,15
2010-03-23,26.16177426,-0.23027349,-0.00715884,-7.14968997,-1.29359547,17.71848882,17.71848882,0.00000000,-1.48468517,-1.33360576,15
2010-03-24,26.16177426,-0.04566896,-0.01339942,-7.19535893,-1.30699489,17.65942044,17.65942044,0.00000000,-1.49416866,-1.34741962,15
2010-03-25,26.16177426,-0.26920490,0.06371380,-7.46456383,-1.24328109,17.45392934,17.45392934,0.00000000,-1.55007101,-1.28173518,15
2010-03-26,26.16177426,0.05005231,-0.01700573,-7.41451152,-1.26028682,17.48697592,17.48697592,0.00000000,-1.53967729,-1.29926689,15
2010-03-29,26.16177426,0.07222376,-0.04161482,-7.34228776,-1.30190164,17.51758486,17.51758486,0.00000000,-1.52467950,-1.34216883,15
2010-03-30,26.16177426,0.15755697,-0.04525147,-7.18473079,-1.34715311,17.62989037,17.62989037,0.00000000,-1.49196165,-1.38881991,15
2010-03-31,26.16177426,0.33109253,-0.02111517,-6.85363825,-1.36826829,17.93986773,17.93986773,0.00000000,-1.42320787,-1.41058817,15
2010-04-01,26.16177426,-0.25055303,-0.02447783,-7.10419128,-1.39274612,17.66483686,17.66483686,-0.00000000,-1.47523703,-1.43582309,15
2010-04-05,26.16177426,-0.07028200,0.00761291,-7.17447328,-1.38513320,17.60216778,17.60216778,0.00000000,-1.48983160,-1.42797471,15
2010-04-06,26.16177426,-0.09413691,-0.00947758,-7.26861018,-1.39461078,17.49855330,17.49855330,0.00000000,-1.50937981,-1.43774543,15
2010-04-07,26.16177426,0.08776299,-0.03842165,-7.18084719,-1.43303243,17.54789464,17.54789464,0.00000000,-1.49115519,-1.47735544,15
2010-04-08,26.16177426,0.10955686,-0.00579751,-7.07129033,-1.43882994,17.65165400,17.65165400,0.00000000,-1.46840491,-1.48333226,15
2010-04-09,26.16177426,-0.25574542,-0.00782714,-7.32703575,-1.44665708,17.38808144,17.38808144,0.00000000,-1.52151231,-1.49140148,15
2010-04-12,26.16177426,-0.11583366,0.03064559,-7.44286941,-1.41601148,17.30289337,17.30289337,0.00000000,-1.54556601,-1.45980804,15
2010-04-13,26.16177426,0.05401869,0.02200047,-7.38885072,-1.39401101,17.37891254,17.37891254,0.00000000,-1.53434864,-1.43712710,15
2010-04-14,26.16177426,-0.33285918,-0.02060602,-7.72170990,-1.41461702,17.02544734,17.02544734,0.00000000,-1.60346927,-1.45837045,15
2010-04-15,26.16177426,0.02189302,0.00051646,-7.69981688,-1.41410057,17.04785682,17.04785682,0.00000000,-1.59892302,-1.45783802,15
2010-04-16,26.16177426,0.60796618,0.08311278,-7.09185070,-1.33098779,17.73893578,17.73893578,0.00000000,-1.47267442,-1.37215460,15
2010-04-19,26.16177426,-0.12252255,0.06422426,-7.21437324,-1.26676353,17.68063749,17.68063749,0.00000000,-1.49811712,-1.30594392,15
2010-04-20,26.16177426,-0.08450375,-0.04986065,-7.29887699,-1.31662418,17.54627309,17.54627309,0.00000000,-1.51566494,-1.35734673,15
2010-04-21,26.16177426,0.28079688,0.03067343,-7.01808011,-1.28595075,17.85774340,17.85774340,0.00000000,-1.45735542,-1.32572459,15
2010-04-22,26.16177426,0.26754308,-0.00016098,-6.75053703,-1.28611173,18.12512550,18.12512550,0.00000000,-1.40179815,-1.32589055,15
2010-04-23,26.16177426,-0.00834927,0.01734276,-6.75888631,-1.26876897,18.13411898,18.13411898,0.00000000,-1.40353194,-1.30801139,15
2010-04-26,26.16177426,0.09980036,-0.03624316,-6.65908595,-1.30501213,18.19767619,18.19767619,0.00000000,-1.38280767,-1.34537553,15
2010-04-27,26.16177426,0.85657581,0.02121126,-5.80251014,-1.28380087,19.07546325,19.07546325,0.00000000,-1.20493347,-1.32350821,15
2010-04-28,26.16177426,0.01640340,-0.00999599,-5.78610674,-1.29379686,19.08187067,19.08187067,0.00000000,-1.20152718,-1.33381337,15
2010-04-29,26.16177426,-0.22764492,0.01195840,-6.01375166,-1.28183846,18.86618414,18.86618414,-0.00000000,-1.24879931,-1.32148511,15
2010-04-30,26.16177426,0.37263855,-0.05177519,-5.64111311,-1.33361365,19.18704751,19.18704751,0.00000000,-1.17141820,-1.37486168,15
2010-05-03,26.16177426,-0.20856323,0.01648531,-5.84967633,-1.31712833,18.99496960,18.99496960,0.00000000,-1.21472787,-1.35786648,15
2010-05-04,26.16177426,0.74734079,-0.00008781,-5.10233554,-1.31721614,19.74222258,19.74222258,0.00000000,-1.05953712,-1.35795700,15
2010-05-05,26.16177426,0.31801343,0.02172507,-4.78432211,-1.29549107,20.08196109,20.08196109,0.00000000,-0.99349931,-1.33555998,15
2010-05-06,26.16177426,0.70687712,-0.00293901,-4.07744499,-1.29843007,20.78589920,20.78589920,0.00000000,-0.84671113,-1.33858989,15
2010-05-07,26.16177426,0.05829231,-0.01429926,-4.01915268,-1.31272933,20.82989224,20.82989224,0.00000000,-0.83460631,-1.35333142,15
2010-05-10,26.16177426,-1.51646272,-0.00014508,-5.53561540,-1.31287442,19.31328444,19.31328444,0.00000000,-1.14951083,-1.35348099,15
2010-05-11,26.16177426,0.31095849,0.01956414,-5.22465691,-1.29331027,19.64380708,19.64380708,0.00000000,-1.08493804,-1.33331174,15
2010-05-12,26.16177426,-0.09412455,-0.02094415,-5.31878146,-1.31425442,19.52873838,19.52873838,0.00000000,-1.10448369,-1.35490368,15
